4.090000000000000000e+02,2.618075866699218750e+02,4.070000000000000000e+02
4.050000000000000000e+02,2.684279174804687500e+02,4.110000000000000000e+02
4.030000000000000000e+02,2.603635864257812500e+02,4.050000000000000000e+02
4.030000000000000000e+02,2.573466796875000000e+02,4.030000000000000000e+02
4.030000000000000000e+02,2.582450256347656250e+02,4.030000000000000000e+02
4.040000000000000000e+02,2.687348327636718750e+02,3.980000000000000000e+02
4.010000000000000000e+02,2.646260681152343750e+02,3.990000000000000000e+02
4.010000000000000000e+02,2.609520874023437500e+02,3.960000000000000000e+02
4.010000000000000000e+02,2.665986938476562500e+02,3.990000000000000000e+02
4.010000000000000000e+02,2.628491210937500000e+02,3.960000000000000000e+02
4.030000000000000000e+02,2.591116943359375000e+02,4.010000000000000000e+02
4.120000000000000000e+02,2.555211486816406250e+02,4.000000000000000000e+02
4.140000000000000000e+02,2.582861328125000000e+02,3.980000000000000000e+02
4.210000000000000000e+02,2.704019165039062500e+02,3.990000000000000000e+02
4.250000000000000000e+02,2.610075378417968750e+02,3.970000000000000000e+02
4.350000000000000000e+02,2.648767089843750000e+02,3.960000000000000000e+02
4.640000000000000000e+02,2.632109375000000000e+02,4.000000000000000000e+02
4.670000000000000000e+02,2.624396057128906250e+02,3.990000000000000000e+02
4.720000000000000000e+02,2.669445190429687500e+02,4.000000000000000000e+02
4.550000000000000000e+02,2.726427307128906250e+02,3.970000000000000000e+02
4.520000000000000000e+02,2.680043945312500000e+02,3.980000000000000000e+02
4.600000000000000000e+02,2.611181030273437500e+02,3.980000000000000000e+02
4.800000000000000000e+02,2.589685668945312500e+02,4.010000000000000000e+02
4.600000000000000000e+02,2.703906860351562500e+02,4.010000000000000000e+02
5.030000000000000000e+02,2.648010864257812500e+02,4.120000000000000000e+02
5.180000000000000000e+02,2.646823120117187500e+02,4.070000000000000000e+02
4.920000000000000000e+02,2.598807678222656250e+02,4.050000000000000000e+02
5.460000000000000000e+02,2.669859924316406250e+02,4.080000000000000000e+02
5.590000000000000000e+02,2.614848937988281250e+02,4.080000000000000000e+02
6.010000000000000000e+02,2.697101745605468750e+02,4.060000000000000000e+02
6.210000000000000000e+02,2.634501342773437500e+02,4.060000000000000000e+02
6.640000000000000000e+02,2.711311950683593750e+02,4.050000000000000000e+02
6.460000000000000000e+02,2.699289550781250000e+02,4.060000000000000000e+02
6.430000000000000000e+02,2.662358093261718750e+02,4.030000000000000000e+02
6.030000000000000000e+02,2.693012390136718750e+02,4.050000000000000000e+02
5.650000000000000000e+02,2.598978881835937500e+02,4.070000000000000000e+02
5.490000000000000000e+02,2.686979675292968750e+02,4.060000000000000000e+02
5.370000000000000000e+02,2.634771423339843750e+02,4.070000000000000000e+02
5.270000000000000000e+02,2.645087280273437500e+02,4.100000000000000000e+02
5.410000000000000000e+02,2.631310424804687500e+02,4.130000000000000000e+02
5.340000000000000000e+02,2.710536193847656250e+02,4.060000000000000000e+02
5.380000000000000000e+02,2.661205749511718750e+02,4.050000000000000000e+02
5.430000000000000000e+02,2.720885620117187500e+02,4.050000000000000000e+02
5.410000000000000000e+02,2.613457031250000000e+02,4.020000000000000000e+02
5.500000000000000000e+02,2.651036987304687500e+02,4.020000000000000000e+02
5.470000000000000000e+02,2.633940124511718750e+02,4.010000000000000000e+02
5.520000000000000000e+02,2.657740173339843750e+02,4.060000000000000000e+02
5.480000000000000000e+02,2.567238769531250000e+02,4.050000000000000000e+02
