1.400000000000000000e+01,6.747100353240966797e+00,2.000000000000000000e+01
1.600000000000000000e+01,6.212116241455078125e+00,1.400000000000000000e+01
1.700000000000000000e+01,5.381191730499267578e+00,1.700000000000000000e+01
2.300000000000000000e+01,6.567040920257568359e+00,1.700000000000000000e+01
1.600000000000000000e+01,7.502505302429199219e+00,1.200000000000000000e+01
1.500000000000000000e+01,7.212048053741455078e+00,1.100000000000000000e+01
1.500000000000000000e+01,7.348857879638671875e+00,1.100000000000000000e+01
1.200000000000000000e+01,6.222785949707031250e+00,1.200000000000000000e+01
2.000000000000000000e+01,5.374176025390625000e+00,2.000000000000000000e+01
1.800000000000000000e+01,6.658388137817382812e+00,1.500000000000000000e+01
1.900000000000000000e+01,6.429162979125976562e+00,1.300000000000000000e+01
1.500000000000000000e+01,5.915380954742431641e+00,1.400000000000000000e+01
1.800000000000000000e+01,5.092999935150146484e+00,1.100000000000000000e+01
1.400000000000000000e+01,4.767197608947753906e+00,1.300000000000000000e+01
1.800000000000000000e+01,5.854444503784179688e+00,2.100000000000000000e+01
1.100000000000000000e+01,6.038620471954345703e+00,1.500000000000000000e+01
1.600000000000000000e+01,5.280143737792968750e+00,1.800000000000000000e+01
1.900000000000000000e+01,7.436673164367675781e+00,2.500000000000000000e+01
2.300000000000000000e+01,8.306352615356445312e+00,2.200000000000000000e+01
2.700000000000000000e+01,6.176986217498779297e+00,1.800000000000000000e+01
1.900000000000000000e+01,7.609969139099121094e+00,2.800000000000000000e+01
1.900000000000000000e+01,6.995360374450683594e+00,2.600000000000000000e+01
1.800000000000000000e+01,7.851583957672119141e+00,2.000000000000000000e+01
1.800000000000000000e+01,4.475177764892578125e+00,2.300000000000000000e+01
2.800000000000000000e+01,8.200983047485351562e+00,1.900000000000000000e+01
2.100000000000000000e+01,7.099540710449218750e+00,1.500000000000000000e+01
3.100000000000000000e+01,8.778746604919433594e+00,1.600000000000000000e+01
2.500000000000000000e+01,7.800700187683105469e+00,1.400000000000000000e+01
2.700000000000000000e+01,7.485609054565429688e+00,1.400000000000000000e+01
1.800000000000000000e+01,8.606978416442871094e+00,2.000000000000000000e+01
2.200000000000000000e+01,3.726703166961669922e+00,1.400000000000000000e+01
2.700000000000000000e+01,6.795893192291259766e+00,1.600000000000000000e+01
3.300000000000000000e+01,7.013214588165283203e+00,1.500000000000000000e+01
1.900000000000000000e+01,8.417708396911621094e+00,1.200000000000000000e+01
2.600000000000000000e+01,7.613255023956298828e+00,1.600000000000000000e+01
2.300000000000000000e+01,4.813776969909667969e+00,1.700000000000000000e+01
2.300000000000000000e+01,8.041470527648925781e+00,1.400000000000000000e+01
3.200000000000000000e+01,5.971235275268554688e+00,2.900000000000000000e+01
3.400000000000000000e+01,7.703749656677246094e+00,2.400000000000000000e+01
3.000000000000000000e+01,8.016248703002929688e+00,1.400000000000000000e+01
2.000000000000000000e+01,8.868424415588378906e+00,1.300000000000000000e+01
2.100000000000000000e+01,7.400113582611083984e+00,1.400000000000000000e+01
1.900000000000000000e+01,5.624546051025390625e+00,1.200000000000000000e+01
1.700000000000000000e+01,5.816767692565917969e+00,1.100000000000000000e+01
1.300000000000000000e+01,7.453115940093994141e+00,1.400000000000000000e+01
1.500000000000000000e+01,3.267051458358764648e+00,1.100000000000000000e+01
1.400000000000000000e+01,7.143485069274902344e+00,9.000000000000000000e+00
1.900000000000000000e+01,6.229306221008300781e+00,1.700000000000000000e+01
